89999 79999
1 219065380 837849280
1 497594757 773759481
1 472195099 23931806
1 244477783 801882170
1 132971848 913329965
1 946987544 18344091
1 641674996 116266185
1 208470534 218436681
1 24139067 978373433
1 69495162 567062344
1 7254134 306640837
1 973559934 943904245
1 301901833 353227948
1 126587218 981035905
1 70285774 176997768
1 952056814 111197679
1 901553923 565149207
1 416575571 381911155
1 587136803 113868634
1 855578914 164307286
1 96473662 668640905
1 823022894 396587709
1 407575015 787926822
1 133271145 855668772
1 400286509 342069290
1 714343271 179263898
1 367608130 872367069
1 514398783 524161637
1 774127499 304942167
1 648390301 163764029
1 634022159 196569899
1 567632108 863457760
1 104408776 304158633
1 781271226 903456202
1 371107852 710136254
1 589698866 431809957
1 378632371 473191914
2 885399551 789042172
1 428908278 706309014
1 267674375 617958738
1 203154287 708081457
1 458077997 980999662
2 521865163 457558771
1 773846747 674289175
1 699833357 124275058
1 845786304 936151835
1 593575288 951303679
1 999914728 152790652
1 886979980 788530033
1 220724469 804870692
1 524940702 608535216
1 994349676 317263578
1 662513519 162004138
1 110032107 912159438
1 110809781 511667318
1 590270393 447529658
1 41430539 331345923
1 71982668 217881324
1 937730007 45742316
1 152870263 900068429
2 704706351 627328052
1 859511380 832753938
1 462133409 775337511
1 868730296 8768919
1 450255563 860358960
1 612161246 792887323
1 533681759 343108572
1 404111354 201729795
1 79187078 604842453
1 258153175 656423863
1 357725730 489616157
1 18129435 551714749
1 652321462 455772477
1 426526896 130105964
1 872521250 91801965
1 909022016 734358154
1 605716337 201989179
1 99552512 875265327
1 633832732 307837604
1 461616341 320405154
1 573014251 333843409
1 608896124 750556691
1 329338374 124693499
2 424038586 465774156
1 853960414 879465197
1 636970871 156427180
1 871532989 16473583
1 55024489 817091922
1 278160370 116922718
1 138334625 851209830
1 609714744 831222571
1 260964177 656294243
1 512131700 283024724
1 396833714 647507263
1 697549220 596511567
2 268422819 666660233
1 363639417 742200735
1 86183394 80324880
1 410666505 59508077
1 772174853 492054128
1 690071019 257417464
1 812439955 770274637
1 336997143 996605262
1 750887841 203528846
1 485698756 553649845
1 36736633 104784142
1 889757644 228088647
1 580064695 719055132
1 630882145 902424354
1 363334069 52667840
1 1179771 294036952
1 948338622 103591920
1 56487036 189842078
1 78646093 102442146
1 946279107 996545314
1 140664548 562541467
2 661407663 903235169
1 651501349 911540237
1 549718235 432704829
1 577014293 990556246
1 660873099 301731187
1 203921436 71157887
1 754311894 124034217
1 506278855 491485149
1 176479022 200984825
1 17923536 386137550
1 835773801 159738380
1 401091069 186428750
1 904724775 525072665
1 239882390 876523311
1 255987200 760104037
1 994663636 92000582
1 752685455 705761355
1 582244870 499529289
1 691762842 774599214
1 659266937 431275286
1 739631319 348229597
1 211596720 73153608
1 698685831 165158399
1 376306725 40765238
1 822091083 122530830
1 382719200 441050213
1 334142658 58894679
1 44894110 207020182
1 806625846 689308789
1 972175470 297537914
1 514231837 220288931
1 888344237 888255893
1 317522416 895361495
1 376233365 955287365
1 378772660 890566912
1 713627041 26488170
2 938292329 906753582
1 217994998 27808182
1 923563060 105527482
1 532796585 498374683
1 5820426 980114245
1 124716349 163638171
1 148462438 979681299
1 641775798 662961752
1 341671678 897598646
1 149206274 241926000
1 6444730 380868269
1 456372838 239679760
2 58891825 597920086
1 285938419 491584725
1 883617876 116222927
1 916137205 853234023
1 330530875 839704983
1 643775339 909508987
1 958447163 346632394
1 870870180 614060955
1 37847266 29797306
1 21899138 839108729
1 481645139 143985630
1 940096537 165306380
1 576940139 537228546
1 742415580 691642568
1 553802545 358226295
1 379087401 530946536
1 78154260 864613012
1 425804887 87224005
1 790689365 280328497
1 271405787 54774459
1 701722038 9586989
1 319296592 649166469
1 7103894 76524451
1 665167148 811873801
1 382448265 389434384
1 69997577 421216661
1 969220760 822829403
1 788742638 773942513
1 665684895 923713042
1 217283632 956781702
1 61799606 869850050
1 273935753 626240081
1 217620124 376773227
1 956664871 249400386
1 600561253 459838271
1 152294956 968301915
1 637928075 418790701
1 390779819 624403985
1 510768236 989605393
1 137669769 768898342
1 766209333 368312319
2 997818006 420405997
1 237659492 23498624
1 54477197 770216357
1 129159808 268883095
1 564560130 772331042
1 262321723 57271170
1 56202349 847558610
1 52103759 682033184
1 303022988 16610857
1 450141836 741927849
1 470893845 835613720
1 11213620 281728982
1 318054989 463402740
1 942923023 425416348
1 286406541 916860238
1 902892177 582347715
1 83390889 36828510
1 602041010 353288984
1 139683419 252575540
1 29704108 20737052
1 205849330 113533993
2 683504787 774927306
1 724391913 563065526
1 27648220 827165788
2 389165186 611575987
1 620534183 930402427
1 17434668 759667662
2 271735414 506869576
1 101513147 29445911
1 313461253 565893080
1 147583292 88776359
1 937596476 741949024
1 142334525 712557495
1 754784563 271226090
1 232971014 681143817
1 205242736 655926870
1 424791287 24496559
1 18575238 601874829
1 908839484 607005055
1 700983701 337775265
1 531656468 18286156
1 718445132 399765021
1 372985947 63024214
1 830059395 547459431
1 707297989 28293556
1 131591988 905869553
1 54468042 409326850
1 330958458 229136454
1 42162216 743739380
1 364669 834024589
1 797958222 41440217
1 347586959 531478651
1 732334941 124572430
1 105195880 648113679
1 720113038 514973752
1 622485572 722164067
1 414076839 542416793
1 743235286 790560850
1 599333439 91783421
1 15513921 689927538
1 10920452 796905347
1 818937165 447217110
1 315001551 476856380
1 353609233 816106360
1 346766029 619010023
1 566657504 870178930
1 898704817 72348546
1 5468786 719573128
1 734191157 902718615
1 3092112 15476012
1 447596356 909718429
1 112557018 398665675
1 518120392 3239759
1 574055941 307152994
1 971330931 135756470
1 163759776 384003425
1 659420222 860052634
1 657624643 746527439
1 552780979 575657131
1 590385364 25342186
1 814938257 16584833
1 535891213 177201373
1 418095505 157638129
1 59121895 962717860
1 954902421 692674294
1 459334302 620881327
1 972754091 285002826
1 744299947 356965454
1 564103484 894437730
1 673235014 762522833
1 850016215 954284239
1 431882289 150904363
1 279545365 772213566
1 264767290 150705024
1 422040105 882537272
1 530691728 629265083
1 680134192 107395610
1 605630311 903633844
1 588911261 79434604
1 240922552 178656869
1 133892082 554338696
1 48714509 139440412
1 414299015 774540109
1 952477381 737216307
1 179010713 801442522
1 434005506 121569061
1 838767714 86310290
1 683114966 458635278
1 377339496 425699681
1 970644251 332143945
1 29230909 657616047
1 886907947 577871402
1 107954976 923083564
1 908465210 113537947
1 514037221 889840044
1 405826579 319250381
1 105829133 139735771
1 134198809 414532091
2 90208625 805884171
1 757909592 461002387
1 983260129 766324438
1 233890275 891756493
1 706590549 875767711
1 357518130 940945182
1 9124662 886855297
1 365997305 923540127
1 217706648 476477026
1 217054576 609026226
1 787536024 969217485
1 751079501 484296241
1 745584377 469543994
1 873313140 870700382
1 131414988 871492778
1 168294782 87416553
1 369122601 910782471
1 842699226 384217995
1 795145224 215044487
1 370144291 902457125
1 557716831 928143109
1 677931828 244980792
2 110766751 581440686
1 659758427 894791706
1 145887071 83634579
1 454085106 444473682
1 38931823 492120473
1 420678555 621286539
1 614930296 442175508
1 937520820 824903701
1 559745373 662110151
1 960317675 365051451
1 908371479 538201030
1 134376339 457816576
1 987461775 309406987
1 823616557 636863515
1 240909389 957426328
1 63334245 99745381
1 705611827 606256233
1 171786393 995885583
1 785606025 743978997
1 789965320 996206064
1 722705026 335864550
1 48747590 109475623
1 962462184 255097284
1 378373876 423633743
1 460711456 144388488
1 740572838 139953901
1 859463455 820257041
1 54040714 24181164
1 243996325 299952152
1 645034838 396050788
1 694459708 3669489
1 309625553 316771168
1 995900430 403960870
1 29407801 128651175
1 310710062 571266177
1 88234654 989091926
1 771957030 333091683
1 802881710 393145869
1 363030459 451883286
1 17143845 959751373
1 964846957 326766380
1 16998615 80397254
1 70054674 26340871
1 952286986 684731189
1 158270239 463151887
1 4632849 140839007
1 613602874 400009002
1 81476209 69056455
1 746697444 996991887
1 623127798 424133145
1 656793960 463118718
1 54250629 695728784
1 848029841 136056195
1 514983326 965662672
1 77260571 876767518
1 71927162 994002120
1 896755564 730529502
1 860598600 571286233
1 349967812 744285729
1 157888915 142185291
1 470236973 325962829
1 474710022 342569727
1 681943179 298785414
1 45825002 27157919
1 279537907 292361891
1 29704367 818068643
1 131737738 646479665
1 766225014 631862886
1 239879416 619517871
1 309255573 540968249
1 155279916 596917107
1 60720358 58281737
1 129824444 116044956
1 798326532 789175446
1 339464430 307603509
1 427212946 130151501
1 520889433 90850190
1 96607559 185606981
1 599168112 460616179
1 99045584 152282441
1 299975908 196461178
2 739721326 506472177
1 132715427 460156003
1 101498317 218671610
1 952288277 706429026
1 202958657 715095341
1 309512900 570895844
1 552743048 731129392
1 150620087 736066043
1 787437018 659728712
1 490753467 401810320
1 601803400 654745008
1 322336622 557848220
1 261066657 438213378
1 24060276 447111674
1 705348230 470948748
1 683368684 427906410
1 818594540 131169676
1 727628109 473741945
1 587221820 395265706
1 494835522 289432001
1 492612734 792761153
1 270121041 936884907
1 883680947 28773577
1 450726309 975230972
1 276502117 16468311
1 436784804 943095382
1 194676158 97571703
1 610560573 14685045
1 33474583 759579545
1 575724494 787740923
1 684577385 267707647
1 622190966 858666897
1 130225349 204582928
1 113422141 906402407
1 684533294 674153857
1 775522128 122151653
1 852159735 680224302
1 271246798 884635052
1 423400226 474275871
1 395523290 98047565
1 96136376 294842397
1 615357201 820211833
1 690785467 734748187
1 773483866 224820571
1 678451543 389896209
1 12762693 340173707
1 314408248 449652516
1 139918489 908429736
1 336984078 777021807
1 786247280 784133547
1 126144143 331230390
1 20539763 614413221
1 514160461 20672499
1 704783793 574390677
1 392207460 203467577
1 387826112 580595739
1 673036498 928053137
1 976343881 282039818
1 85609075 603637191
1 189537376 836429931
1 129882298 88397134
1 348021269 240992233
1 619554522 852130598
1 457843088 534872815
1 49411346 527804480
1 30967286 776133228
1 248111116 737767785
1 600625355 182695516
1 168178976 495570180
1 744985185 136342285
1 594402315 818760939
1 5925517 244389966
1 228411329 1424245
1 79615731 219278836
1 159017073 130289043
1 457445867 94208987
1 967856400 366867353
1 334058657 1594941
1 331840108 221663897
2 551717187 669352741
1 83119696 128360122
1 453488260 150701195
1 8586125 425598526
1 604238638 781600781
1 26604530 51694290
1 830866994 88390295
1 927628494 713800016
1 603865259 155692291
1 265044366 512554062
1 637330733 762176873
1 103712557 487707782
1 102339941 40470787
1 199126905 946370309
1 451454262 532056583
1 203647905 768889664
1 872323385 61252204
1 237423547 145916881
1 981388332 164781895
1 135327740 854101163
1 93135432 397584117
2 61286552 43907482
1 140050047 179062817
1 904527111 143396042
1 722264916 528870368
2 211929410 15202075
2 688669066 671618579
2 75207701 88424849
1 731617506 951544267
1 740144531 383849093
1 754809301 686997656
1 586147164 867896559
1 520257320 204345234
1 210362626 806572220
1 710520705 357906546
1 907956909 12973981
1 641002773 201127390
1 33517866 694058348
1 14811999 423121297
1 431972084 305583859
1 943715763 509590577
1 767037874 261215377
1 974747149 215568858
1 661869492 868239162
1 37438412 600639069
1 614471447 965729884
1 900773232 328977452
1 826898546 317182885
1 586122384 451419099
1 735254808 599631796
1 621311088 309964302
1 785818716 23709340
1 612248746 470521245
1 114917188 263853572
1 546649823 608533295
2 365311874 933898123
1 967386856 272197355
1 32470409 269317725
1 834486846 797700743
1 718076230 996585117
1 278624803 332713561
1 90930171 402510980
1 334372796 986361820
1 547252100 141068246
1 735316747 847661991
1 143188722 36660945
1 324005852 340804350
1 834446600 475791290
1 102112876 371672979
1 224584244 104116060
1 520939128 133095477
1 409693425 677800271
1 274198487 747043125
1 665846325 341899758
1 5757903 722268762
1 162968057 755462652
1 884799270 644559062
1 44278771 956940913
1 478649024 180404706
1 142884149 5648406
1 786222328 364765283
1 418203185 819932242
2 159528027 920936911
1 935242415 186456512
1 679755833 43283191
1 446500934 33335120
1 204984328 607830908
1 436738841 170595241
1 436431169 87497809
1 565289045 345324987
1 105710015 137719545
1 715935077 369964998
1 132391583 105255767
1 983541977 1355058
2 328128843 916437383
1 711958905 114435251
1 722599826 508230375
1 154998686 958230369
1 579541440 514642935
1 66383508 956584741
1 313124146 342586672
1 483988321 871139858
1 489278736 592831589
1 58274176 747490156
1 980401961 766713674
1 754667286 447635198
1 111222345 441653034
1 470467705 115929681
1 758537518 70115012
1 890739185 337957636
1 147531128 359539658
1 87135009 687227587
1 599757951 636622017
1 146240636 583550593
1 585947419 805749638
1 693300351 52730635
2 204622178 963626799
1 580417912 6100888
1 287548881 788815795
1 150022124 276036490
1 733157847 70251690
1 434332594 530991205
1 351142069 152670305
1 811767751 416981666
1 89963472 187586416
1 529019390 646589150
1 349414168 29125609
1 399824295 370594602
1 525869380 391462255
1 660141546 98443220
1 201855003 345851739
2 661137927 457728089
1 162270945 776519503
1 878298168 547698676
1 880426740 169891350
1 174292910 966222440
1 314030546 189560874
2 181345180 589145167
1 348786339 569126910
1 123096089 849215762
1 125565324 985932623
1 47134915 568029240
1 782934837 946478868
1 70462104 431565940
1 398414897 305162533
1 320672329 148858111
1 434755137 983199043
1 210888802 853056242
1 810820665 679176440
1 760326922 79856982
1 142595329 7944451
1 100696534 982511680
1 455323109 131258702
1 28192049 22860134
1 994320129 968150796
1 940709510 730125356
1 849290766 853586200
1 891281484 862442341
1 170339647 302745678
2 834000910 220508979
1 87773774 685532707
1 101478658 35746444
1 996595708 559101403
1 89179097 36981320
1 690946681 296788238
1 109376830 843358556
1 145716651 928395777
1 60207304 439360591
1 724591719 980742743
1 633181214 95192813
