89999 79999
1 807492561 578307334
1 555846581 352600995
1 263165234 349258665
1 917193085 626561429
1 87660733 933136267
1 282801523 456864828
2 211944453 622534845
1 495754737 706292977
1 95154168 966741717
1 343397184 187911999
1 840795299 597171611
1 138888399 568554860
1 858891448 796469980
1 55771367 839473655
1 989269230 622532114
1 2478991 655191022
1 122372723 14978791
1 387330904 847569471
1 101688068 467354442
1 244603515 560554825
1 54381362 745474668
1 30405396 508339742
1 925810327 575143374
1 911229001 319933050
1 919986219 119102911
1 326111152 364843098
1 587093428 739370078
1 766362298 437206358
1 630177563 4954337
2 139660659 870048220
1 937803734 284872005
1 255795258 681618490
1 142643574 611776744
1 903431347 54243317
1 485462499 877845740
1 84135018 451481309
1 661811697 44362244
1 587333867 130955988
1 12075345 86860597
1 38694667 239680384
1 537235311 85598567
1 982982949 402727472
1 914200168 509707869
1 476237666 247878671
2 546263679 561062028
1 374175846 941325306
1 448325538 280178421
1 683165126 154190751
1 727296229 190802079
1 955152770 812344065
1 119544358 77793539
1 726325409 54099515
1 472925289 411333254
1 211304108 243169596
1 721223874 4925228
2 897416209 889550360
1 17611362 227375004
1 533370125 754948297
1 321757790 419353384
1 249216664 784338776
1 917970399 598954523
1 637655400 130909270
1 75334189 712319949
1 163319771 224268909
1 820998613 941256716
1 68459862 346644420
1 599085100 419938564
1 16629470 318628180
1 80063858 308498384
1 473020615 73015111
1 433722477 14173021
1 97689704 631822329
1 409015304 18038859
1 624899278 132626447
1 47256620 466041528
1 666407535 977200218
1 841611961 644929385
1 49985181 20788246
1 396314902 517768567
1 464721943 183671862
1 12789508 997874834
1 91113210 976858737
1 274116974 524537781
1 403231900 453131946
1 962475023 116377288
1 115148595 419670218
1 483785958 617508564
1 434568066 986580393
1 547553363 554923124
1 995621120 211586416
1 347419561 72525534
1 700642310 42467669
1 839714104 959901491
1 224699030 240345784
1 61716236 616134107
1 669692508 353166607
1 17849469 141293481
1 82604912 504793531
1 152594891 359837097
2 92517092 742561972
1 72182719 639676256
1 808056191 106797087
1 604770583 132065808
1 895127688 288104981
1 208166709 407017200
1 481518926 170207386
1 479396437 4756762
1 512252048 158229913
1 662379173 844513141
1 342129779 6967565
1 190790479 422495582
1 765663220 779725716
1 88018072 850986968
1 401331075 718220876
1 917592429 895885096
2 57865183 315995746
1 362913411 425119775
1 91454334 622183933
1 91355875 760362098
1 200051246 94878898
1 825452082 628782554
1 807821044 656670174
1 488655852 861438436
1 58598782 115197326
1 607133255 39304819
1 50046935 911204077
1 794470277 401607071
1 765221944 598629503
1 593138447 51767933
1 174093448 908831900
1 135543778 751611026
1 101408594 419707287
1 735975531 34942797
1 491592647 828028120
1 912990291 857163022
1 130286909 884716779
1 521422835 820308085
1 515444712 130242586
1 469922727 339397601
1 581915626 408376322
1 577861396 195430838
1 662824446 92786933
1 168737245 288462675
1 804291165 459535937
1 864968497 1701114
1 127285347 391114617
1 354292536 415477999
1 22781872 642833538
1 573603015 284760300
1 335331084 912439060
1 648901835 964159957
1 651023661 325488962
1 271646132 6307002
1 199489475 597633358
1 68489752 56027072
1 272768909 696950865
1 793994924 209305210
1 795086322 372562220
1 90221474 21837314
1 269968846 880932258
1 856395046 789114506
1 834151886 610478964
1 665712556 34106400
1 204077604 193884747
1 971913177 977125335
1 961464044 659227480
1 601077056 331983282
1 627696520 48716154
1 924135969 351495879
1 306237505 208423254
2 779751395 129460349
1 528355813 231268746
1 677496141 719345393
1 946042510 960521760
1 661682411 18936089
2 179987772 43003959
1 392126476 635348067
1 932472170 871589031
1 967982112 686730359
1 324543731 791002115
1 339313439 64865066
1 279326833 39808467
1 807572348 564782374
1 861941362 871272119
1 175179866 840906403
1 614279051 234119028
1 533680283 672806509
1 398039345 435711010
1 127482576 203953704
1 231425803 480586304
1 945020123 164154049
1 117131581 180956146
1 420373917 3224389
1 141413045 50607242
1 760662114 270977985
1 987621361 844085242
1 890076487 937410585
2 3369307 231841436
1 484717441 33536394
1 806144393 394484228
1 736207218 426917490
1 760708056 250146601
1 611122503 514602898
1 93760880 172070418
1 712441232 778454199
1 396694194 95573201
1 999228960 719011180
1 574254240 699502062
1 79594200 4890966
1 291748353 709402770
1 576460393 271093534
1 116217309 640150749
1 292036090 43409813
1 154749708 275645839
1 89345490 124538333
1 318234686 336086572
1 963501244 538709528
1 949776263 436682668
1 885499512 528624474
1 146683208 140933747
1 377484220 503570880
1 871905731 484192367
1 128122359 12346928
2 594826947 513100022
1 286165468 367135043
1 394216114 396155581
1 61154270 322632624
1 904715033 6833802
1 428827457 347950467
1 744963085 557886163
1 128557287 293773727
1 567267161 379265894
1 57432758 490679712
1 6884460 890485929
1 323792282 46300654
1 631890615 671910468
1 6020144 834785955
1 508624953 474670011
1 47969082 702972127
1 836191281 526852377
1 55951625 574102567
1 783472076 238436506
1 313883724 16890814
1 288125354 740179271
1 293692511 172611571
1 859902575 965117362
1 513707561 998716787
1 308012904 337288258
1 217940709 115372959
1 800433550 842088620
1 371162866 487272905
1 313092745 814830065
1 993538417 714819094
1 482683436 60269064
1 798904563 121229297
1 564865366 459981553
1 146627165 199019046
1 541958943 225808074
1 593421372 511921114
1 391941313 25302242
1 195226375 962155656
1 110640086 393044256
1 471979624 904432197
1 851153747 745431740
1 933034450 584410756
1 453796838 249025769
1 121879839 321011991
1 873467994 178364266
1 71767507 458164182
1 536590241 188346734
1 13299266 768421530
1 204639338 45013497
1 254050609 631095227
1 573999633 715289507
1 358918690 857836985
1 276254852 948631328
1 392502370 510547584
1 21205963 512291895
1 922292945 233541147
2 128772325 760433746
1 260765787 823942229
1 81422099 307113332
1 167638656 797325106
1 877449534 317092567
1 92309562 963615400
1 723041414 694570372
1 258044042 969709179
1 483807935 779854581
1 720610971 293799095
1 246453754 799772062
1 423796146 686052370
1 952072577 583147842
1 638104539 89653855
1 686221652 133099352
1 399517658 304892415
1 912824504 11243138
1 390441167 227647115
1 113710176 452439358
1 209893122 151048011
1 580603652 39887196
1 153355373 256356189
1 474674903 106829763
1 41255618 893437392
1 140840406 370703226
1 178415584 536527654
1 60061343 133677711
1 921230549 912225820
1 703066942 784046978
1 922601851 337378417
1 895345527 447336338
1 287953422 145485441
1 864374186 957555794
1 664860033 945159290
2 965434396 816940487
1 820523459 190772957
1 720803049 374570394
1 588068103 940863627
1 944757483 44930863
1 726673305 458736646
1 621467513 437010561
1 265177595 604250218
1 652646607 832538620
1 635803208 858867962
1 61222514 322125885
1 894555643 263679254
1 826220351 449156333
1 538632671 948707970
1 237854338 150791699
1 503187733 78605223
1 672348312 99129270
1 967195362 141703569
1 697041031 645313632
1 743570199 769971278
1 115385640 694675395
1 169536464 836034526
1 83462734 244327425
1 451791006 896745697
1 403269302 81747360
1 137673855 44593166
1 213558656 628135833
1 578642675 441485109
1 888005127 483801417
1 628589137 225565966
1 840058842 311462116
1 87776109 517755630
1 99592824 759810533
1 132857222 695820921
1 75692478 853158722
1 487329461 43621369
1 846187755 240887851
1 546033878 993763915
1 677731806 385199754
1 362474765 495247394
1 697429444 523898560
1 12097925 904836166
1 949019225 598046884
1 10259972 433636222
1 382561239 933683333
1 964132837 416474844
1 19056507 893606902
1 77421237 636618755
1 982462961 46202322
1 829196245 279904332
1 860014420 342907561
1 239461295 241630587
1 65267019 164601872
1 666301490 549406972
1 65456826 621247318
1 213876976 890194201
1 774338341 553596367
1 372827256 543388224
1 188985781 155707354
1 24615346 831733507
1 793876148 153499203
1 691197296 6885827
1 587954589 973496054
1 830572111 574742655
1 574958340 441387458
1 17463579 891069770
1 346557868 415415390
1 512681087 719616023
1 259776991 237633386
2 111859571 414092181
1 237207526 810219228
1 655734021 35614543
1 455158481 511839553
1 472759123 766064939
1 396056722 118999532
1 492529523 541717523
2 969201763 503546824
1 285574895 824287798
1 594122231 406356445
1 89544936 181659961
1 304124050 194807068
1 109992066 239190351
1 844460420 919834495
1 997345137 62831302
1 669814096 249212476
1 29824562 897723783
1 673610767 635352563
1 778356297 156884733
1 658396827 485216976
1 702000575 41485985
1 823228251 553055514
1 68594733 820442739
1 707267894 729508313
1 984430814 907652988
1 258902274 361628874
1 768434076 104862274
1 249025129 712693678
1 59566772 411357502
2 38344413 795412347
1 995679907 992598103
2 272491938 336866562
1 305753848 669534643
1 54641525 384593406
1 220875056 395324176
1 833362639 230506517
1 163788798 517271110
1 459774431 575678489
1 575152600 765853053
1 362172645 859967495
1 666762785 712457449
1 120817629 648317697
1 884312628 700996487
1 850639294 895976179
1 749395143 885557324
1 445130279 264551583
1 166630257 236053711
1 59971038 763405223
1 53041329 52881576
1 468301113 2218514
1 219106904 388259501
1 119801384 748157158
1 603735103 908622624
1 467721506 205203322
1 512553165 924136038
1 820143392 599942898
1 57906599 12074458
1 685087561 252301091
1 979784490 333318234
1 532890145 277859025
1 518878622 654888065
1 184247216 764518916
1 438625915 821876901
1 775252270 674594119
1 968115949 788645171
1 216110016 559170413
1 997048768 583746235
1 264440379 98762788
1 84572954 369420720
1 173003196 764835712
1 824037629 271369678
1 765383537 374060829
1 166771723 466189126
1 53202932 621459550
1 654880256 511750295
1 62446825 571768039
1 696175234 126248982
1 127668065 966962258
1 671618234 506588784
1 619897884 180564791
1 789928952 591990510
1 616639056 96533770
1 260403544 823670000
1 61330337 572780555
1 943349670 6137889
1 736432853 278702710
1 356638068 389150099
1 597331530 12458632
1 392779389 78460045
1 668408585 249109216
1 905990023 315259331
1 503371378 224664513
1 552865070 988974568
1 746743627 625705921
1 882103445 78479805
1 69330272 736218339
1 938094854 528253482
1 291079800 3429312
1 555122504 274962160
1 57922646 488797809
1 692758451 327930501
1 645445705 859041516
1 173857261 441225707
1 532983316 489278953
1 871428324 257368928
1 129356939 641601587
1 645598436 131024139
1 939358236 641583355
1 222644174 857097922
1 54009787 504391075
1 90535397 2973881
1 32799531 505903885
1 406091263 472827075
1 330802006 747131337
1 119754972 322615743
1 853733004 352352621
1 193901245 958510794
1 926886187 122748149
1 346376325 866210905
1 400925007 335886941
1 612707534 591436573
1 373088751 643367395
1 218465127 693836766
1 450010707 685526393
1 964183482 120181712
1 227800196 467530149
1 481130094 870537481
1 910465555 19092941
1 490244688 795201324
1 924799959 773757574
1 117737817 425524941
1 157260286 314235923
1 572403821 811764634
1 272111602 32505282
1 926829434 168900478
1 628017657 210636194
1 132402813 501019799
1 378802659 394760105
1 433856772 123785439
1 133647561 532620121
1 675148509 710378593
1 862887341 383450574
1 93828810 520791350
1 872436240 17543964
1 472067018 225779508
1 501520217 176972644
1 329870626 480318275
1 377411698 284693626
1 852199931 1293405
1 359085088 507004524
1 736680949 946463466
1 41062181 789825380
2 83482319 573492520
1 590462405 172686626
1 81153086 873757713
1 180856122 959481949
1 718879250 460556728
1 677689661 824352386
1 391886895 903677494
1 622465520 30645034
1 125863053 694896632
1 224588130 523933131
1 708304548 972682915
1 437544162 820723406
1 79251867 339246107
1 490624553 382636369
1 377379654 893613765
1 527321883 33876412
1 654352472 438240617
1 933460586 304027567
1 805807236 963316048
2 815834202 42346919
1 128715491 805224708
1 104253673 992309806
1 380492519 878949714
1 884322603 75667734
1 782039364 135671108
1 297979637 4872833
1 756592814 597729589
1 403619709 883091937
1 565240357 674509418
1 147361627 658219998
1 392684608 425938003
1 27017437 401487651
1 244113440 913798888
1 456790928 824067449
1 121504978 670195527
1 526184284 241602842
1 957311417 585502195
2 467308594 500820857
1 994821608 452068692
1 791976903 445143193
1 337955524 71729200
1 287655428 432067577
1 181381026 984587467
1 687554768 916459847
1 421775556 85734592
1 901316050 862184990
1 191505328 345039421
1 559502695 878388299
1 267285277 875344662
1 815855702 196675997
1 652270142 593237237
1 145643902 291660490
1 903783549 531251390
1 915370 938195217
1 790666616 897986054
1 701303393 415871415
1 481541017 541490823
2 645123356 90794236
1 571061261 722195184
1 238385637 490399404
1 111783469 844056005
1 235844189 725955808
1 895868569 855190066
1 554023011 768631063
1 986745924 15517465
1 50871734 302741832
1 60918638 95806403
1 38821697 434211369
2 139320540 803140550
1 106138793 108761872
1 165764616 719610953
1 174409946 140267914
1 947788357 592706300
1 854751939 90702568
1 987751455 90112875
1 867342583 307796645
1 892335422 248625484
1 518368554 26614846
1 560371856 453991697
1 722085956 461551873
1 354894277 939004398
1 530708299 907773880
1 971749788 585551481
1 405947307 993820808
1 921942662 788785707
1 775005038 21354611
1 946533417 975766190
1 118088952 239105014
1 758074082 723597101
1 370112935 375456833
1 72076214 997130368
1 208523651 111174100
1 71894263 86563558
1 46815376 285483139
1 409239071 483923534
1 628749509 773454523
1 704189832 536127807
1 921624888 742925383
1 364156000 834476628
1 941943149 782038137
1 684877911 23680835
1 718952251 332979466
1 976530880 484469786
1 463425530 17178688
1 952178678 11882280
1 88350588 435605948
1 936873678 478784920
1 108679321 5226675
1 192230668 798410566
1 53557578 346565353
1 105984864 462139394
1 504491035 508365467
1 516929404 461140913
1 850071116 729521699
1 479411561 904440761
1 447668850 335146509
1 376386695 237337381
1 301575271 514172777
1 739482070 780263879
1 50488987 898321100
1 459220074 848534978
1 361271664 956586779
1 164617048 759788400
1 273104005 679436974
1 902267198 815743897
1 98425761 679356937
1 831151437 574056502
1 164544064 326124890
1 479687948 254709776
1 496039268 193438200
1 243871813 354762615
2 795622516 439935121
1 595228605 821315087
1 119740237 281986020
1 769002381 66429821
1 855968536 63211877
1 348886287 894447877
1 58917872 35692015
1 826733243 479397589
1 377380819 913193920
1 129047568 736970484
